0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.57	0.2	0	-0.5	-0.5	-0.5	-0.5	-1.57	-0.2	-0	-0.5	0.5	-0.5	0.5
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.56213032581454	0.202005012531328	-0.00124685146450085	-0.49749373433584	-0.49749373433584	-0.49749373433584	-0.49749373433584	-1.56213032581454	-0.202005012531328	0.00124685146450085	-0.49749373433584	0.49749373433584	-0.49749373433584	0.49749373433584
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.55426065162907	0.204010025062657	-0.002481140193843	-0.494987468671679	-0.494987468671679	-0.494987468671679	-0.494987468671679	-1.55426065162907	-0.204010025062657	0.002481140193843	-0.494987468671679	0.494987468671679	-0.494987468671679	0.494987468671679
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.54639097744361	0.206015037593985	-0.00370286618802646	-0.492481203007519	-0.492481203007519	-0.492481203007519	-0.492481203007519	-1.54639097744361	-0.206015037593985	0.00370286618802646	-0.492481203007519	0.492481203007519	-0.492481203007519	0.492481203007519
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.53852130325815	0.208020050125313	-0.00491202944705121	-0.489974937343358	-0.489974937343358	-0.489974937343358	-0.489974937343358	-1.53852130325815	-0.208020050125313	0.00491202944705121	-0.489974937343358	0.489974937343358	-0.489974937343358	0.489974937343358
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.53065162907268	0.210025062656642	-0.00610862997091727	-0.487468671679198	-0.487468671679198	-0.487468671679198	-0.487468671679198	-1.53065162907268	-0.210025062656642	0.00610862997091727	-0.487468671679198	0.487468671679198	-0.487468671679198	0.487468671679198
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.52278195488722	0.21203007518797	-0.00729266775962463	-0.484962406015038	-0.484962406015038	-0.484962406015038	-0.484962406015038	-1.52278195488722	-0.21203007518797	0.00729266775962463	-0.484962406015038	0.484962406015038	-0.484962406015038	0.484962406015038
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.51491228070175	0.214035087719298	-0.00846414281317328	-0.482456140350877	-0.482456140350877	-0.482456140350877	-0.482456140350877	-1.51491228070175	-0.214035087719298	0.00846414281317328	-0.482456140350877	0.482456140350877	-0.482456140350877	0.482456140350877
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.50704260651629	0.216040100250627	-0.00962305513156324	-0.479949874686717	-0.479949874686717	-0.479949874686717	-0.479949874686717	-1.50704260651629	-0.216040100250627	0.00962305513156324	-0.479949874686717	0.479949874686717	-0.479949874686717	0.479949874686717
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.49917293233083	0.218045112781955	-0.0107694047147945	-0.477443609022556	-0.477443609022556	-0.477443609022556	-0.477443609022556	-1.49917293233083	-0.218045112781955	0.0107694047147945	-0.477443609022556	0.477443609022556	-0.477443609022556	0.477443609022556
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.49130325814536	0.220050125313283	-0.0119031915628671	-0.474937343358396	-0.474937343358396	-0.474937343358396	-0.474937343358396	-1.49130325814536	-0.220050125313283	0.0119031915628671	-0.474937343358396	0.474937343358396	-0.474937343358396	0.474937343358396
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.4834335839599	0.222055137844612	-0.0130244156757809	-0.472431077694236	-0.472431077694236	-0.472431077694236	-0.472431077694236	-1.4834335839599	-0.222055137844612	0.0130244156757809	-0.472431077694236	0.472431077694236	-0.472431077694236	0.472431077694236
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.47556390977444	0.22406015037594	-0.0141330770535361	-0.469924812030075	-0.469924812030075	-0.469924812030075	-0.469924812030075	-1.47556390977444	-0.22406015037594	0.0141330770535361	-0.469924812030075	0.469924812030075	-0.469924812030075	0.469924812030075
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.46769423558897	0.226065162907268	-0.0152291756961326	-0.467418546365915	-0.467418546365915	-0.467418546365915	-0.467418546365915	-1.46769423558897	-0.226065162907268	0.0152291756961326	-0.467418546365915	0.467418546365915	-0.467418546365915	0.467418546365915
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.45982456140351	0.228070175438597	-0.0163127116035703	-0.464912280701754	-0.464912280701754	-0.464912280701754	-0.464912280701754	-1.45982456140351	-0.228070175438597	0.0163127116035703	-0.464912280701754	0.464912280701754	-0.464912280701754	0.464912280701754
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.45195488721805	0.230075187969925	-0.0173836847758494	-0.462406015037594	-0.462406015037594	-0.462406015037594	-0.462406015037594	-1.45195488721805	-0.230075187969925	0.0173836847758494	-0.462406015037594	0.462406015037594	-0.462406015037594	0.462406015037594
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.44408521303258	0.232080200501253	-0.0184420952129698	-0.459899749373434	-0.459899749373434	-0.459899749373434	-0.459899749373434	-1.44408521303258	-0.232080200501253	0.0184420952129698	-0.459899749373434	0.459899749373434	-0.459899749373434	0.459899749373434
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.43621553884712	0.234085213032581	-0.0194879429149314	-0.457393483709273	-0.457393483709273	-0.457393483709273	-0.457393483709273	-1.43621553884712	-0.234085213032581	0.0194879429149314	-0.457393483709273	0.457393483709273	-0.457393483709273	0.457393483709273
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.42834586466165	0.23609022556391	-0.0205212278817344	-0.454887218045113	-0.454887218045113	-0.454887218045113	-0.454887218045113	-1.42834586466165	-0.23609022556391	0.0205212278817344	-0.454887218045113	0.454887218045113	-0.454887218045113	0.454887218045113
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.42047619047619	0.238095238095238	-0.0215419501133787	-0.452380952380952	-0.452380952380952	-0.452380952380952	-0.452380952380952	-1.42047619047619	-0.238095238095238	0.0215419501133787	-0.452380952380952	0.452380952380952	-0.452380952380952	0.452380952380952
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.41260651629073	0.240100250626566	-0.0225501096098643	-0.449874686716792	-0.449874686716792	-0.449874686716792	-0.449874686716792	-1.41260651629073	-0.240100250626566	0.0225501096098643	-0.449874686716792	0.449874686716792	-0.449874686716792	0.449874686716792
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.40473684210526	0.242105263157895	-0.0235457063711911	-0.447368421052632	-0.447368421052632	-0.447368421052632	-0.447368421052632	-1.40473684210526	-0.242105263157895	0.0235457063711911	-0.447368421052632	0.447368421052632	-0.447368421052632	0.447368421052632
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.3968671679198	0.244110275689223	-0.0245287403973593	-0.444862155388471	-0.444862155388471	-0.444862155388471	-0.444862155388471	-1.3968671679198	-0.244110275689223	0.0245287403973593	-0.444862155388471	0.444862155388471	-0.444862155388471	0.444862155388471
0	0	0	0	0	0	-0	-0	-0	0	0	0	0	-1.38899749373434	0.246115288220551	-0.0254992116883688	-0.442355889724311	-0.442355889724311	-0.442355889724311	-0.442355889724311	-1.38899749373434	-0.246115288220551	0.0254992116883688	-0.442355889724311	0.442355889724311	-0.442355889724311	0.442355889724311
